ENTITY_ID;OPERATING_COMPANY;ADDRESS;ZIP_CODE;CITY;LONGITUDE;LATITUDE;START_UP_DATE;LOADER_TYPE;NUMBER_OF_CHARGING_POINTS;CONNECTION_POWER_KW;PLUG_TYPES_1;POWER_1_KW;PLUG_TYPES_2;POWER_2_KW;PLUG_TYPES_3;POWER_3_KW;PLUG_TYPES_4;POWER_4_KW
1107;innogy SE;Porschestraße 1 Hauptpforte NORD Tor 1;4158;Leipzig;12.29452;51.41088;06.09.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1108;Stadtwerke Leipzig GmbH;Georg Schumann Straße 156;4159;Leipzig;12.349901;51.36644;01.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1109;Stadtwerke Leipzig GmbH;Lindenauer Markt 19;4177;Leipzig;12.333714;51.337456;01.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1110;Kaufland Warenhandel West-Sachsen GmbH & Co. KG;Lindenauer Markt 2;4177;Leipzig;12.335467;51.3369642;24.01.18;Schnellladeeinrichtung;2;93.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
1111;Stadtwerke Leipzig GmbH;Hans Driesch Straße 40;4179;Leipzig;12.313222;51.347594;01.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1112;Stadtwerke Leipzig GmbH;Ludwig Hupfeld Straße 3;4179;Leipzig;12.300375;51.351696;01.01.14;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1113;Stadtwerke Leipzig GmbH;Lützner Straße 125;4179;Leipzig;12.321156;51.330615;01.06.13;Normalladeeinrichtung;1;3.7;AC Steckdose Typ 2, AC Schuko;3.7;;0.0;;0.0;;0.0
1114;Stadtwerke Leipzig GmbH;Lützner Straße 125;4179;Leipzig;12.320062;51.331698;01.06.13;Normalladeeinrichtung;1;3.7;AC Steckdose Typ 2, AC Schuko;3.7;;0.0;;0.0;;0.0
1115;Stadtwerke Leipzig GmbH;Brünner Straße 12;4209;Leipzig;12.306496;51.324583;01.01.14;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1116;Stadtwerke Leipzig GmbH;Schönauer Ring 85;4209;Leipzig;12.287191;51.323001;01.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1117;Stadtwerke Leipzig GmbH;Semmelweißstraße 12;4217;Leipzig;12.400413;51.324223;01.06.16;Normalladeeinrichtung;4;44.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0
1118;innogy SE;Gießerstraße 37;4229;Leipzig;12.327299;51.324518;21.11.11;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1119;Stadtwerke Leipzig GmbH;Könneritzstraße 95;4229;Leipzig;12.341768;51.319443;01.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1120;Stadtwerke Leipzig GmbH;Zur Weißen Mark 1;4249;Leipzig;12.314708;51.251353;01.01.13;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1121;Stadtwerke Leipzig GmbH;Karl-Liebknecht Straße 52;4275;Leipzig;12.373396;51.324596;01.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1122;Stadtwerke Leipzig GmbH;Bernhard Göring Straße 152;4277;Leipzig;12.376104;51.310845;01.01.12;Normalladeeinrichtung;1;3.7;AC Schuko;3.7;;0.0;;0.0;;0.0
1123;Stadtwerke Leipzig GmbH;Scheffelstraße 35;4277;Leipzig;12.372912;51.311695;01.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1124;Stadtwerke Leipzig GmbH;Bornaische Straße 108;4277;Leipzig;12.384566;51.301227;01.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1125;Stadtwerke Leipzig GmbH;Karl Liebknecht Straße 132;4277;Leipzig;12.373186;51.31451;01.10.11;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1126;Stadtwerke Leipzig GmbH;Bornaische Straße 55;4277;Leipzig;12.382487;51.305046;05.07.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1127;Kaufland Warenhandel Löbau GmbH & Co. KG;Dresdnerstraße 80;4317;Leipzig;12.4047889;51.3373523;24.01.18;Schnellladeeinrichtung;2;93.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
1128;Autohaus Müller Leipzig;Schongauer Str. 29-31;4328;Leipzig;12.471781;51.348367;05.09.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1129;Autohaus Müller Leipzig GmbH;Schongauer Str 29-31;4328;Leipzig;12.471781;51.348367;09.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1130;Stadtwerke Leipzig GmbH;Hertzstraße 4;4329;Leipzig;12.466561;51.367626;27.08.18;Normalladeeinrichtung;4;90.0;DC Kupplung Combo, DC CHAdeMO;20.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0
1131;Stadtwerke Leipzig GmbH;Stannebeinplatz 3;4347;Leipzig;12.407062;51.351586;01.06.16;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1132;Stadtwerke Leipzig GmbH;Messe Allee 1;4356;Leipzig;12.399376;51.39844;01.01.14;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1133;Stadtwerke Leipzig GmbH;Messe Allee 1;4356;Leipzig;12.395038;51.395998;01.01.14;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1134;envia Mitteldeutsche Energie AG;Friedrich-Ebert-Straße 26;4416;Markkleeberg;12.369383;51.28402;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1135;Stadtwerke Leipzig GmbH;Südring 21;4416;Markkleeberg;12.428057;51.281298;01.01.12;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1136;Stadtverwaltung Markkleeberg;Rathausstraße 29;4416;Markkleeberg;12.372069;51.278532;15.09.17;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
1137;Stadtwerke Leipzig GmbH;Magdeborner Straße 2;4417;Markkleeberg;12.423812;51.28469;01.11.13;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1138;envia Mitteldeutsche Energie AG;Otto-Schmidt-Straße;4425;Taucha;12.476382;51.372146;06.12.16;Schnellladeeinrichtung;2;93.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
1139;Allego GmbH;Bierweg 6;4435;Schkeuditz;12.19167;51.39956;30.10.15;Schnellladeeinrichtung;2;93.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;43.0;;0.0;;0.0
1140;Stadtwerke Leipzig GmbH;Terminalring 2;4435;Schkeuditz;12.221704;51.422048;09.04.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1141;Stadtwerke Leipzig GmbH;Terminalring 2;4435;Schkeuditz;12.221665;51.421952;09.04.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1142;envia Mitteldeutsche Energie AG;Hafenstraße 2;4442;Zwenkau;12.335186;51.23369;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1143;Gemeinde Borsdorf;Rathausstraße 1;4451;Borsdorf;12.540421;51.346825;09.08.16;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
1144;Gemeinde Borsdorf;Heinrich-Kretschmann-Straße 14;4451;Borsdorf;12.539788;51.346964;07.12.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1145;Stadtwerke Leipzig GmbH;Eisenbahnstraße 14;4509;Delitzsch;12.344463;51.524888;01.10.11;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1146;Stadtwerke Leipzig GmbH;Markt 1;4509;Delitzsch;12.333105;51.522408;01.10.11;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1147;Kaufland Vertrieb 220 GmbH & Co KG;Am Wilhelmsschacht 34;4552;Borna;12.488579;51.111864;06.11.18;Schnellladeeinrichtung;2;93.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
1148;Städtische Werke Borna GmbH;Am Wilhelmschacht 20;4552;Borna;12.48497;51.11474;01.10.18;Normalladeeinrichtung;2;11.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1149;Städtische Werke Borna GmbH;Kasernenstraße Parkplatz;4552;Borna;12.18784;51.11808;01.10.18;Normalladeeinrichtung;2;11.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1150;Städtische Werke Borna GmbH;Brauhausstraße Parkplatz;4552;Borna;12.49777;51.1225;01.10.18;Normalladeeinrichtung;2;11.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1151;Städtische Werke Borna GmbH;Röthaer Straße Parkplatz;4552;Borna;12.49965;51.12817;01.10.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1152;Städtische Werke Borna GmbH;Rudolf-Virchow-Straße Parkhaus;4552;Borna;12.50387;51.1352;01.10.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1153;envia Mitteldeutsche Energie AG;Ernst-Schneller-Straße 1;4567;Kitzscher;12.55022;51.16385;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1154;envia Mitteldeutsche Energie AG;Markt 17;4575;Neukieritzsch;12.411113;51.151658;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1155;last Hotelinvest GmbH;August-Bebel-Straße 16/17;4600;Altenburg;12.43202591;50.98022268;01.05.18;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
1156;Autobahn Tank & Rast GmbH;Altenburger Land Nord;4626;Schmölln;12.305;50.861;02.06.17;Schnellladeeinrichtung;2;250.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1157;Autobahn Tank & Rast GmbH;Altenburger Land Süd;4626;Schmölln;12.314;50.858;02.06.17;Schnellladeeinrichtung;2;250.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1158;Thüringer Energie AG;Markt 1;4626;Schmölln;12.351819;50.894626;25.10.17;Normalladeeinrichtung;2;30.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1159;Sandy Lehmann;Ballendorfer Straße 18a;4651;Bad;12.6450532;51.1449012;01.02.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1160;Autobahn Tank & Rast GmbH;Muldental Nord;4668;Grimma;12.66;51.2803;01.06.17;Schnellladeeinrichtung;2;250.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1161;Autobahn Tank & Rast GmbH;Muldental Süd;4668;Grimma;12.658;51.28;17.07.17;Schnellladeeinrichtung;2;250.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1162;envia Mitteldeutsche Energie AG;Wedniger Straße 40;4668;Grimma;12.73762;51.25647;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1163;Danpower-Gruppe;Bahnhofstraße 5;4668;Grimma;12.71906755;51.22559261;25.08.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1164;envia Mitteldeutsche Energie AG;Altoschatzer Str. 6;4758;Oschatz;13.107235;51.297307;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1165;envia Mitteldeutsche Energie AG;Friedrich-Ebert-Straße 2C;4808;Wurzen;12.740978;51.374011;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1166;Sparkasse Elbe-Elster;Elsterstraße 21;4910;Elsterwerda;13.519239;51.458986;05.04.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1167;Autohaus Berger GmbH;An der B;4910;Elsterwerda;13.499416;51.465758;10.08.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1168;EVH GmbH;Bornknechtstraße 5;6108;Halle;11.96446;51.48047;27.03.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1169;EVH GmbH;Hansering 5;6108;Halle;11.9755;51.48111;24.08.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1170;EVH GmbH;Gustav-Anlauf-Straße;6108;Halle;11.97272;51.48242;30.04.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1171;EVH GmbH;Oleariusstraße 1a;6108;Halle;11.9668;51.48325;02.07.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1172;EVH GmbH;Universitätsring 10;6108;Halle;11.96682;51.48736;02.07.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1173;EVH GmbH;Moritzzwinger 10;6108;Halle;11.96796;51.47897;03.06.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1174;EVH GmbH;Liebenauer Straße 118;6110;Halle;11.97896;51.46389;30.04.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1175;EVH GmbH;Lutherstraße 79;6110;Halle;11.97989;51.466242;12.03.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1176;EVH GmbH;Pfännerhöhe 70;6110;Halle;11.973477;51.471545;12.03.18;Normalladeeinrichtung;4;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0
1177;EVH GmbH;Freiimfelder Straße 74;6112;Halle;11.9954;51.48527;15.04.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1178;envia Mitteldeutsche Energie AG;Magdeburger Straße 51;6112;Halle;11.983245;51.482069;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1179;EVH GmbH;Äußere Hordorfer Straße 12;6114;Halle;11.98559;51.49615;08.04.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1180;EVH GmbH;Delitzscher Straße 180;6116;Halle;12.03491;51.47899;03.07.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1181;EVH GmbH;Dölauer Straße 77;6120;Halle;11.92701;51.50793;19.05.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1182;EVH GmbH;Röntgenstraße 1;6120;Halle;11.87554;51.50251;17.07.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1183;EVH GmbH;Walter-Hülse-Straße;6120;Halle;11.93749;51.49438;18.08.15;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1184;EVH GmbH;Am Stadion 5;6122;Halle;11.91592;51.48168;22.04.15;Normalladeeinrichtung;4;88.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0
1185;EVH GmbH;Heidestraße 37;6126;Halle;11.90736;51.48771;31.07.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1186;EVH GmbH;Carl-Schurz-Straße 12;6130;Halle;11.982898;51.452283;16.11.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1187;Stadtwerke Leipzig GmbH;Merseburger Straße 365;6132;Halle;11.98433;51.437687;01.01.14;Normalladeeinrichtung;4;50.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0;AC Schuko;3.7;AC Steckdose Typ 2;22.0
1188;envia Mitteldeutsche Energie AG;Am Busch 19;6179;Teutschenthal;11.812557;51.448641;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1189;envia Mitteldeutsche Energie AG;Industriestraße 10;6184;Kabelsketal;12.12833;51.443491;31.12.14;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1190;EVH GmbH;Fischweg 17;6217;Merseburg;11.96814;51.37319;15.05.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;DC Kupplung Combo, DC CHAdeMO;22.0;;0.0;;0.0
1191;Danpower-Gruppe;Friedensstraße 12;6308;Benndorf;11.49565794;51.57043827;11.08.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1192;Köthen Energie GmbH;Lelitzer Straße 27 b;6366;Köthen;11.951005;51.74935;27.10.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1193;Hotel Anhalt GmbH;Ludwigstraße 53;6366;Köthen;11.97954;51.74923;25.12.17;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1194;Schubert Motors;Magdeburger Chaussee 11;6406;Bernburg;11.72406113;51.80947514;13.12.17;Schnellladeeinrichtung;2;53.0;AC Kupplung Typ 2;43.0;DC Kupplung Combo, DC CHAdeMO;50.0;;0.0;;0.0
1195;Stadtwerke Bernburg GmbH;Karlsplatz, in der Tiefgarage;6406;Bernburg;11.742687;51.79427;29.03.17;Normalladeeinrichtung;1;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0;;0.0
1196;Stadtwerke Bernburg GmbH;Kustrenaer Straße 98;6406;Bernburg;11.736209;51.782343;08.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1197;Stadtwerke Bernburg GmbH;Zepziger Straße / Parkplatz Hagebaumarkt;6406;Bernburg;11.751754;51.781121;08.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1198;Autobahn Tank & Rast GmbH;Plötzetal Ost;6420;Könnern;11.822067;51.655803;15.12.16;Schnellladeeinrichtung;2;250.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1199;Autobahn Tank & Rast GmbH;Plötzetal West;6420;Könnern;11.818083;51.656181;15.12.16;Schnellladeeinrichtung;2;250.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1200;Stadtwerke Aschersleben GmbH;Magdeburger Strasse 22a;6449;Aschersleben;11.449863;51.758889;23.06.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1201;Stadtwerke Aschersleben GmbH;Düsteres Tor 2;6449;Aschersleben;11.453623;51.754573;20.09.17;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1202;Stadtwerke Aschersleben GmbH;Oberstrasse 60;6449;Aschersleben;11.472237;51.759053;26.02.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1203;Stadtwerke Aschersleben GmbH;Kopernikusstrasse 10;6449;Aschersleben;11.46610417;51.7632925;15.11.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1204;Allego GmbH;Am Mittelfeld 5;6526;Sangerhausen;11.305058;51.450773;28.04.17;Schnellladeeinrichtung;2;93.0;DC Kupplung Combo;50.0;AC Kupplung Typ 2;43.0;;0.0;;0.0
1205;Allego GmbH;Am Mittelfeld 5;6526;Sangerhausen;11.305058;51.450773;28.04.17;Schnellladeeinrichtung;2;93.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;43.0;;0.0;;0.0
1206;Allego GmbH;Am Mittelfeld 5;6526;Sangerhausen;11.305058;51.450773;28.04.17;Schnellladeeinrichtung;2;75.0;DC Kupplung Combo;53.0;AC Kupplung Typ 2;22.0;;0.0;;0.0
1207;EVH GmbH;Schindelbruch 1;6536;Südharz;11.00067;51.59038;20.04.15;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;11.0;;0.0;;0.0
1208;EVH GmbH;Tyrahöhe 24;6547;Südharz;10.96309;51.56457;20.04.15;Normalladeeinrichtung;2;33.0;AC Steckdose Typ 2;11.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1209;Privatperson;Am Königstuhl 8;6556;Artern;11.302011;51.367887;25.02.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1210;Privatperson;Am Königstuhl 8;6556;Artern;11.302011;51.367889;25.02.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1211;Autobahn Tank & Rast GmbH;Osterfeld Ost;6667;Stößen;11.957702;51.105401;25.11.16;Schnellladeeinrichtung;2;250.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1212;Autobahn Tank & Rast GmbH;Osterfeld West;6667;Stößen;11.954837;51.105341;25.11.16;Schnellladeeinrichtung;2;250.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1213;innogy SE;Südring 120;6667;Weißenfels;11.963634;51.192038;05.12.12;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1214;Stadtwerke Bitterfeld-Wolfen GmbH;Zörbiger Str. 2;6749;Bitterfeld-Wolfen;12.311306;51.626555;01.07.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
1215;Stadtwerke Bitterfeld-Wolfen GmbH;Steinfurther Straße 46;6766;Bitterfeld-Wolfen;12.27432;51.681403;01.07.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
1216;Stadtwerke Bitterfeld-Wolfen GmbH;Bahnhofstraße 1;6766;Bitterfeld-Wolfen;12.279107;51.662022;01.07.18;Normalladeeinrichtung;2;22.0;AC Steckdose Typ 2, AC Schuko;22.0;AC Steckdose Typ 2, AC Schuko;22.0;;0.0;;0.0
1217;Autobahn Tank & Rast GmbH;Köckern Ost;6794;Köckern;12.185403;51.606076;04.04.16;Schnellladeeinrichtung;2;100.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1218;Autobahn Tank & Rast GmbH;Köckern West;6794;Köckern;12.184917;51.608724;12.02.16;Schnellladeeinrichtung;2;100.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;42.0;;0.0;;0.0
1219;Allego GmbH;Zunftstraße 12;6847;Dessau-Roßlau;12.218428;51.817284;30.10.15;Schnellladeeinrichtung;2;93.0;DC Kupplung Combo, DC CHAdeMO;50.0;AC Kupplung Typ 2;43.0;;0.0;;0.0
1220;Stadtwerke Lutherstadt Wittenberg GmbH;Am Hauptbahnhof;6886;Lutherstadt;12.66042;51.86766;09.12.16;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
1221;Stadtwerke Lutherstadt Wittenberg GmbH;Wilhelm-Weber-Str. 4;6886;Lutherstadt;12.653;51.8651;12.11.18;Normalladeeinrichtung;2;44.0;AC Steckdose Typ 2;22.0;AC Steckdose Typ 2;22.0;;0.0;;0.0
